y_real,y_pred,data_drift,concept_drift
4,False,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
5,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
5,True,,
4,True,,
4,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
5,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
4,True,,
4,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
4,True,,
4,True,,
5,True,,
1,True,,
4,True,,
1,True,,
1,True,,
4,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
4,True,,
4,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
4,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
4,True,,
4,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
5,True,,
1,True,,
1,True,,
1,True,,
4,True,,
5,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
5,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
5,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
4,True,,
4,True,,
4,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
4,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
5,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
4,True,,
1,True,,
1,True,,
1,True,,
1,True,,
4,True,,
